F_A6,F_B6,F_C6,F_D6,F_E6,F_F6,F_G6,F_H6,F_I6,F_J6
1466.1199951171875,6161.31982421875,3765.0,1976.280029296875,2925.340087890625,9993.080078125,1691.3399658203125,7161.39990234375,3255.760009765625,1564.5999755859375
1468.4200439453125,6166.02001953125,3743.4599609375,1964.280029296875,2920.02001953125,9998.83984375,1695.56005859375,7170.259765625,3251.179931640625,1576.06005859375
1477.43994140625,6165.7998046875,3763.5,1964.0799560546875,2948.0,10048.3203125,1704.199951171875,7199.4599609375,3276.219970703125,1573.800048828125
1483.4200439453125,6172.16015625,3773.780029296875,1958.4599609375,2941.419921875,10040.259765625,1693.6800537109375,7163.10009765625,3258.659912109375,1573.02001953125
1483.199951171875,6216.740234375,3777.419921875,1982.1400146484373,2922.419921875,10089.7802734375,1702.8399658203125,7195.080078125,3265.419921875,1570.9200439453125
1475.280029296875,6214.080078125,3821.159912109375,1975.3800048828125,2953.699951171875,10144.9599609375,1702.3199462890625,7255.759765625,3296.820068359375,1570.4000244140625
1480.3199462890625,6180.93994140625,3763.320068359375,1969.280029296875,2955.360107421875,10104.66015625,1696.93994140625,7227.740234375,3282.43994140625,1567.719970703125
1479.5,6240.4599609375,3821.06005859375,1984.47998046875,2961.219970703125,10151.48046875,1702.43994140625,7265.9599609375,3294.0,1562.52001953125
1480.3199462890625,6269.83984375,3795.56005859375,1982.1800537109373,2983.39990234375,10200.759765625,1702.6199951171875,7258.419921875,3302.580078125,1581.5799560546875
1477.1199951171875,6251.2001953125,3807.139892578125,1992.0999755859373,2966.9599609375,10223.83984375,1713.9599609375,7285.259765625,3294.179931640625,1570.4000244140625
1477.52001953125,6293.43994140625,3837.93994140625,1995.97998046875,2975.080078125,10295.9404296875,1706.8199462890625,7314.77978515625,3338.699951171875,1577.1199951171875
1490.0799560546875,6320.919921875,3840.919921875,2001.97998046875,2998.580078125,10311.259765625,1718.8399658203125,7334.85986328125,3323.56005859375,1584.8199462890625
1484.06005859375,6342.47998046875,3861.39990234375,1998.739990234375,3006.219970703125,10388.5,1729.0400390625,7387.1201171875,3349.300048828125,1594.219970703125
1482.4200439453125,6356.7998046875,3855.260009765625,2010.5400390625,3021.280029296875,10387.2197265625,1724.5,7380.89990234375,3352.340087890625,1588.780029296875
1495.219970703125,6376.35986328125,3894.139892578125,2023.1199951171875,3040.43994140625,10472.4599609375,1728.300048828125,7446.0400390625,3367.639892578125,1607.760009765625
1496.52001953125,6429.83984375,3911.5,2016.47998046875,3071.60009765625,10516.3798828125,1742.9200439453125,7454.0400390625,3388.820068359375,1610.780029296875
1506.3599853515625,6477.43994140625,3936.3798828125,2017.8800048828125,3071.659912109375,10596.7001953125,1750.9599609375,7517.7998046875,3400.06005859375,1594.9000244140625
1511.280029296875,6530.60009765625,3928.860107421875,2041.6800537109373,3061.0400390625,10681.3798828125,1753.9200439453125,7570.93994140625,3421.419921875,1615.800048828125
1522.0799560546875,6566.93994140625,3985.47998046875,2052.60009765625,3113.02001953125,10758.3798828125,1747.6199951171875,7624.14013671875,3446.43994140625,1628.3199462890625
1517.93994140625,6582.83984375,3982.93994140625,2062.43994140625,3112.679931640625,10789.240234375,1761.97998046875,7655.2998046875,3437.5,1611.9599609375
1517.739990234375,6608.52001953125,4001.239990234375,2062.780029296875,3142.300048828125,10864.919921875,1758.219970703125,7717.81982421875,3476.199951171875,1620.239990234375
1516.0,6638.14013671875,4001.0400390625,2052.6201171875,3122.760009765625,10844.8203125,1764.4200439453125,7708.60009765625,3453.280029296875,1632.9599609375
1525.3800048828125,6682.259765625,4038.639892578125,2082.820068359375,3162.580078125,10956.3603515625,1775.1400146484375,7748.43994140625,3490.10009765625,1638.3599853515625
1534.1199951171875,6683.60009765625,4043.93994140625,2074.179931640625,3160.10009765625,10960.1201171875,1770.199951171875,7758.39990234375,3504.219970703125,1635.43994140625
1537.9000244140625,6708.5,4066.739990234375,2088.219970703125,3155.199951171875,11033.5400390625,1780.5,7786.52001953125,3498.89990234375,1650.699951171875
1525.4200439453125,6687.06005859375,4060.02001953125,2084.760009765625,3164.639892578125,11023.0400390625,1771.800048828125,7763.0400390625,3480.56005859375,1635.6800537109375
1539.1199951171875,6716.31982421875,4049.97998046875,2099.820068359375,3177.06005859375,11059.6796875,1788.300048828125,7834.22021484375,3517.139892578125,1645.97998046875
1528.52001953125,6700.31982421875,4058.800048828125,2086.760009765625,3167.699951171875,11052.3603515625,1786.6400146484375,7809.0,3528.97998046875,1639.1199951171875
1531.0400390625,6691.6201171875,4062.1201171875,2083.4599609375,3183.080078125,11051.5,1782.5400390625,7816.419921875,3509.8798828125,1635.3399658203125
1536.300048828125,6733.97998046875,4062.4599609375,2092.60009765625,3188.9599609375,11094.48046875,1776.06005859375,7828.3798828125,3516.47998046875,1650.8800048828125
1541.06005859375,6704.259765625,4072.60009765625,2090.280029296875,3177.10009765625,11061.3203125,1786.97998046875,7819.759765625,3533.60009765625,1635.800048828125
1547.97998046875,6729.47998046875,4064.739990234375,2083.699951171875,3173.8798828125,11065.6396484375,1784.6400146484375,7813.68017578125,3519.0400390625,1640.739990234375
1536.4000244140625,6736.64013671875,4080.3798828125,2083.679931640625,3181.97998046875,11113.66015625,1788.1400146484375,7832.7998046875,3520.06005859375,1645.4200439453125
1526.0,6692.919921875,4041.9599609375,2083.820068359375,3172.679931640625,11011.48046875,1777.4200439453125,7761.18017578125,3498.0,1652.8800048828125
1546.1600341796875,6713.85986328125,4063.340087890625,2089.10009765625,3175.02001953125,11068.0400390625,1787.260009765625,7807.0400390625,3508.340087890625,1645.3599853515625
1529.8399658203125,6709.85986328125,4083.739990234375,2078.97998046875,3194.419921875,11103.099609375,1786.4000244140625,7799.77978515625,3517.159912109375,1651.43994140625
1539.8199462890625,6681.259765625,4045.0,2083.340087890625,3166.93994140625,11025.4404296875,1773.1800537109375,7787.81982421875,3506.199951171875,1633.9599609375
1533.3199462890625,6690.2998046875,4045.43994140625,2080.659912109375,3161.419921875,11008.259765625,1777.699951171875,7771.31982421875,3491.840087890625,1626.3199462890625
1538.9000244140625,6681.10009765625,4051.02001953125,2078.280029296875,3175.719970703125,11037.3203125,1789.260009765625,7742.64013671875,3487.800048828125,1646.1800537109375
1534.719970703125,6664.5,4045.919921875,2087.56005859375,3150.02001953125,11016.1201171875,1782.800048828125,7742.56005859375,3491.580078125,1640.280029296875
1545.5799560546875,6695.31982421875,4055.280029296875,2092.8798828125,3179.60009765625,11031.099609375,1789.5,7761.56005859375,3492.5,1645.9599609375
1539.6199951171875,6644.33984375,4061.06005859375,2085.340087890625,3173.43994140625,10998.3203125,1781.52001953125,7736.8798828125,3487.52001953125,1649.0400390625
1542.3199462890625,6689.8798828125,4055.06005859375,2070.6201171875,3169.5400390625,11020.2001953125,1772.6400146484375,7762.85986328125,3492.179931640625,1658.5999755859375
1536.1199951171875,6661.8798828125,4046.60009765625,2078.679931640625,3173.159912109375,11015.900390625,1785.43994140625,7720.5,3486.8798828125,1641.02001953125
1543.47998046875,6658.0,4073.60009765625,2087.800048828125,3170.719970703125,11040.919921875,1783.8399658203125,7771.33984375,3483.179931640625,1650.5400390625
1543.260009765625,6683.97998046875,4028.820068359375,2101.1201171875,3162.699951171875,10998.7998046875,1780.699951171875,7727.4599609375,3501.56005859375,1647.52001953125
1547.4200439453125,6713.1201171875,4082.580078125,2104.639892578125,3189.5,11076.0400390625,1786.8199462890625,7781.97998046875,3523.340087890625,1656.0999755859375
1553.4599609375,6727.0,4043.93994140625,2098.080078125,3185.659912109375,11101.3603515625,1799.219970703125,7801.18017578125,3501.840087890625,1659.8599853515625
1560.239990234375,6743.18017578125,4068.93994140625,2107.0,3189.139892578125,11089.48046875,1805.8599853515625,7772.81982421875,3522.360107421875,1660.97998046875
1559.93994140625,6738.419921875,4089.06005859375,2114.139892578125,3184.39990234375,11117.7197265625,1806.8199462890625,7810.080078125,3526.760009765625,1661.8599853515625
1573.3399658203125,6757.52001953125,4106.9599609375,2108.9599609375,3211.320068359375,11175.740234375,1817.760009765625,7820.68017578125,3552.280029296875,1671.93994140625
1563.1400146484375,6751.2998046875,4090.10009765625,2109.719970703125,3193.239990234375,11117.1396484375,1801.760009765625,7812.18017578125,3523.06005859375,1676.9200439453125
1580.699951171875,6814.66015625,4137.0400390625,2120.419921875,3226.97998046875,11226.98046875,1829.8800048828125,7887.4599609375,3558.39990234375,1676.06005859375
1572.0,6796.66015625,4127.56005859375,2133.5,3224.320068359375,11241.5400390625,1817.260009765625,7888.02001953125,3555.02001953125,1686.0999755859375
1583.0400390625,6791.10009765625,4158.16015625,2123.6201171875,3246.820068359375,11215.16015625,1826.6199951171875,7862.740234375,3552.89990234375,1686.6400146484375
1589.6800537109375,6863.5400390625,4183.60009765625,2144.639892578125,3262.280029296875,11332.83984375,1838.97998046875,7947.06005859375,3593.0,1699.4599609375
1600.280029296875,6866.3798828125,4188.759765625,2153.93994140625,3256.139892578125,11310.2001953125,1845.5,7945.89990234375,3592.820068359375,1692.52001953125
1605.199951171875,6862.580078125,4197.97998046875,2162.199951171875,3253.719970703125,11335.3203125,1851.8399658203125,7945.7001953125,3589.219970703125,1693.3800048828125
1623.300048828125,6916.5400390625,4208.31982421875,2175.43994140625,3264.639892578125,11423.4599609375,1860.93994140625,7985.77978515625,3620.52001953125,1718.780029296875
1619.739990234375,6888.3798828125,4193.33984375,2182.760009765625,3278.47998046875,11437.7998046875,1864.5799560546875,7999.759765625,3632.43994140625,1712.3599853515625
1621.4000244140625,6907.240234375,4201.18017578125,2165.1201171875,3264.840087890625,11434.0,1867.5799560546875,8018.06005859375,3632.139892578125,1722.8399658203125
1626.199951171875,6924.7001953125,4220.6201171875,2193.3798828125,3292.800048828125,11408.8798828125,1880.699951171875,8022.5400390625,3637.679931640625,1736.199951171875
1633.52001953125,6919.77978515625,4215.06005859375,2197.739990234375,3316.179931640625,11488.2998046875,1889.8599853515625,7998.9599609375,3654.300048828125,1756.1400146484375
1648.5400390625,6929.9599609375,4238.8798828125,2212.43994140625,3328.93994140625,11508.9404296875,1891.8599853515625,8075.3798828125,3655.39990234375,1746.9200439453125
1654.8800048828125,6946.2998046875,4223.5400390625,2216.52001953125,3307.1201171875,11485.7197265625,1899.97998046875,8021.77978515625,3647.699951171875,1754.1400146484375
1660.5999755859375,6956.43994140625,4260.8798828125,2219.5,3309.02001953125,11532.2802734375,1909.1199951171875,8019.97998046875,3679.5,1760.780029296875
1669.9000244140625,7015.4599609375,4272.0400390625,2229.300048828125,3339.3798828125,11570.8203125,1926.780029296875,8072.919921875,3690.260009765625,1783.06005859375
1683.93994140625,6970.85986328125,4297.1201171875,2244.8798828125,3349.679931640625,11563.01953125,1926.699951171875,8052.5400390625,3682.580078125,1779.4200439453125
1704.1199951171875,7008.97998046875,4288.93994140625,2254.89990234375,3355.52001953125,11614.7197265625,1949.1400146484373,8107.60009765625,3717.860107421875,1797.4599609375
1721.699951171875,7015.9599609375,4290.580078125,2265.159912109375,3373.89990234375,11541.099609375,1962.0,8074.81982421875,3715.919921875,1818.5400390625
1722.0799560546875,7028.7001953125,4302.14013671875,2286.699951171875,3384.719970703125,11586.83984375,1976.0999755859373,8094.2998046875,3732.5,1829.3599853515625
1734.1199951171875,7026.81982421875,4319.16015625,2265.1201171875,3377.419921875,11589.919921875,1975.0799560546875,8100.89990234375,3718.679931640625,1823.219970703125
1728.4200439453125,7000.72021484375,4312.8798828125,2277.300048828125,3375.719970703125,11588.0595703125,1984.47998046875,8087.580078125,3718.93994140625,1828.5799560546875
1734.4599609375,6996.3798828125,4276.56005859375,2291.280029296875,3366.419921875,11566.51953125,1970.0799560546875,8061.60009765625,3716.0,1830.9000244140625
1745.800048828125,7009.33984375,4312.68017578125,2299.260009765625,3388.260009765625,11559.6396484375,1980.4000244140625,8082.33984375,3721.159912109375,1827.8399658203125
1762.0400390625,7010.259765625,4321.85986328125,2304.780029296875,3401.93994140625,11577.2197265625,1995.760009765625,8053.31982421875,3755.60009765625,1857.3199462890625
1774.1800537109375,7021.85986328125,4343.06005859375,2313.0,3409.43994140625,11589.0400390625,2009.1199951171875,8080.85986328125,3754.719970703125,1862.1600341796875
1782.0,7015.0,4315.72021484375,2329.5400390625,3410.659912109375,11528.8203125,2016.3800048828125,8064.93994140625,3753.89990234375,1875.9000244140625
1801.8800048828125,7000.27978515625,4325.580078125,2341.300048828125,3412.3798828125,11534.0595703125,2027.0799560546875,8069.06005859375,3772.5,1890.8800048828125
1826.52001953125,7048.18017578125,4373.759765625,2369.860107421875,3429.179931640625,11556.3603515625,2060.760009765625,8069.89990234375,3782.080078125,1910.56005859375
1832.52001953125,7076.18017578125,4385.5400390625,2371.9599609375,3464.139892578125,11629.5,2058.840087890625,8138.8798828125,3812.840087890625,1932.43994140625
1853.5799560546875,7049.3798828125,4365.1201171875,2394.280029296875,3436.820068359375,11606.7998046875,2084.60009765625,8097.81982421875,3794.56005859375,1926.8800048828125
1856.3399658203125,7074.89990234375,4393.47998046875,2400.179931640625,3493.580078125,11567.080078125,2091.219970703125,8119.66015625,3816.0,1961.5999755859373
1900.5,7112.1201171875,4435.740234375,2427.4599609375,3500.4599609375,11654.4404296875,2106.679931640625,8156.8798828125,3858.47998046875,1989.260009765625
1921.5,7090.33984375,4431.52001953125,2428.6201171875,3514.47998046875,11668.0,2153.9599609375,8141.2001953125,3857.1201171875,1995.1600341796875
1944.93994140625,7114.5,4446.93994140625,2451.199951171875,3519.97998046875,11693.080078125,2158.9599609375,8216.580078125,3873.10009765625,2031.260009765625
1962.1400146484373,7144.9599609375,4485.2001953125,2472.860107421875,3546.800048828125,11686.83984375,2189.080078125,8185.97998046875,3913.659912109375,2049.139892578125
1987.8800048828125,7170.39990234375,4510.3798828125,2498.659912109375,3575.739990234375,11746.83984375,2207.360107421875,8217.51953125,3937.39990234375,2063.89990234375
2007.3800048828125,7200.85986328125,4518.5,2532.340087890625,3597.860107421875,11796.1396484375,2239.139892578125,8261.2802734375,3963.840087890625,2091.639892578125
2033.52001953125,7225.0,4561.27978515625,2560.06005859375,3624.0400390625,11808.8203125,2240.0400390625,8294.3603515625,3979.639892578125,2125.5400390625
2060.580078125,7247.77978515625,4575.259765625,2577.419921875,3634.3798828125,11872.3798828125,2285.219970703125,8310.33984375,4003.60009765625,2144.5400390625
2075.919921875,7254.080078125,4594.419921875,2601.360107421875,3658.43994140625,11842.5,2298.89990234375,8313.599609375,4051.639892578125,2160.199951171875
2104.47998046875,7302.9599609375,4630.2998046875,2630.139892578125,3677.080078125,11905.7197265625,2319.4599609375,8323.1201171875,4048.3798828125,2185.1201171875
2128.280029296875,7291.2001953125,4625.0400390625,2647.93994140625,3709.93994140625,11912.419921875,2339.780029296875,8351.2802734375,4059.52001953125,2205.5
2145.6201171875,7361.0400390625,4681.8798828125,2681.919921875,3736.02001953125,12009.0400390625,2366.219970703125,8414.51953125,4095.719970703125,2230.179931640625
2149.840087890625,7342.77978515625,4634.240234375,2660.179931640625,3716.60009765625,11892.83984375,2357.419921875,8341.51953125,4093.800048828125,2219.56005859375
2178.760009765625,7376.1201171875,4675.759765625,2673.97998046875,3762.43994140625,12036.01953125,2373.580078125,8444.9404296875,4122.4599609375,2251.5
2171.860107421875,7351.080078125,4701.39990234375,2685.60009765625,3745.06005859375,11978.419921875,2376.360107421875,8425.0,4122.64013671875,2246.739990234375
2177.340087890625,7385.02001953125,4687.56005859375,2691.659912109375,3753.5400390625,12032.0400390625,2394.56005859375,8428.3603515625,4115.740234375,2254.860107421875
2160.820068359375,7388.8798828125,4694.27978515625,2687.080078125,3750.800048828125,12044.2802734375,2388.93994140625,8443.8603515625,4145.43994140625,2264.580078125
2187.300048828125,7431.6201171875,4713.33984375,2714.739990234375,3741.320068359375,12049.7998046875,2399.219970703125,8433.240234375,4151.18017578125,2263.3798828125
2172.860107421875,7355.080078125,4675.9599609375,2682.840087890625,3726.4599609375,12019.83984375,2367.820068359375,8408.8603515625,4124.02001953125,2259.56005859375
2168.360107421875,7373.22021484375,4664.52001953125,2663.320068359375,3723.47998046875,12064.8798828125,2374.89990234375,8448.2001953125,4084.89990234375,2249.06005859375
2155.4599609375,7344.10009765625,4670.6201171875,2661.56005859375,3707.739990234375,12018.0,2373.080078125,8402.7802734375,4092.5400390625,2243.699951171875
2143.840087890625,7329.1201171875,4644.83984375,2655.840087890625,3718.56005859375,12032.7197265625,2358.43994140625,8388.16015625,4076.780029296875,2237.5
2120.860107421875,7278.68017578125,4627.240234375,2637.639892578125,3678.89990234375,11984.8603515625,2330.199951171875,8357.8203125,4062.47998046875,2217.280029296875
2114.10009765625,7286.83984375,4604.580078125,2634.4599609375,3674.159912109375,11984.33984375,2319.760009765625,8343.419921875,4055.8798828125,2197.199951171875
2088.739990234375,7287.89990234375,4589.259765625,2622.239990234375,3642.43994140625,11934.1796875,2301.159912109375,8330.0400390625,4021.9599609375,2189.179931640625
2073.260009765625,7272.27978515625,4581.52001953125,2609.820068359375,3629.5,11945.080078125,2277.0400390625,8320.599609375,4010.159912109375,2165.4599609375
2073.47998046875,7243.22021484375,4569.27978515625,2589.679931640625,3614.360107421875,11906.98046875,2271.280029296875,8304.6796875,3999.6201171875,2149.340087890625
2041.93994140625,7198.14013671875,4519.22021484375,2562.580078125,3586.659912109375,11833.2001953125,2231.239990234375,8240.400390625,3953.52001953125,2124.280029296875
2013.02001953125,7174.2001953125,4503.97998046875,2542.699951171875,3567.8798828125,11850.2802734375,2225.800048828125,8227.6796875,3915.080078125,2110.5
1997.43994140625,7142.16015625,4490.2001953125,2520.47998046875,3512.3798828125,11851.16015625,2223.219970703125,8215.3798828125,3917.6201171875,2102.360107421875
2008.8199462890625,7160.1201171875,4480.35986328125,2523.139892578125,3529.699951171875,11858.51953125,2212.89990234375,8198.5400390625,3922.6201171875,2096.10009765625
2007.3399658203125,7106.02001953125,4456.47998046875,2519.919921875,3540.0,11828.5595703125,2196.340087890625,8147.72021484375,3918.9599609375,2089.5
1979.260009765625,7126.580078125,4436.27978515625,2474.919921875,3504.679931640625,11761.5595703125,2173.340087890625,8151.2001953125,3901.52001953125,2068.5
1931.5400390625,7056.52001953125,4392.93994140625,2443.219970703125,3463.739990234375,11721.0,2129.239990234375,8093.919921875,3853.39990234375,2027.5799560546875
1918.8599853515625,7022.4599609375,4388.66015625,2429.39990234375,3419.93994140625,11680.8603515625,2129.340087890625,8089.080078125,3823.52001953125,2004.4000244140625
1928.6199951171875,7027.89990234375,4397.5,2440.139892578125,3443.719970703125,11689.099609375,2134.02001953125,8045.72021484375,3840.280029296875,2022.52001953125
1976.719970703125,7064.080078125,4418.0,2472.9599609375,3486.840087890625,11753.419921875,2154.840087890625,8116.7001953125,3876.0400390625,2050.47998046875
2051.0400390625,7145.9599609375,4542.56005859375,2537.97998046875,3592.659912109375,11867.0595703125,2243.60009765625,8220.48046875,3948.260009765625,2129.0
2208.0400390625,7323.93994140625,4714.77978515625,2759.179931640625,3771.199951171875,11932.7001953125,2445.02001953125,8315.5,4129.5,2275.159912109375
3191.419921875,8389.8603515625,5718.06005859375,3909.43994140625,4838.35986328125,12912.8798828125,3441.6201171875,9169.98046875,5019.9599609375,2909.260009765625
4802.7001953125,9530.400390625,7082.2001953125,5163.33984375,6251.2001953125,14357.5,4672.35986328125,10770.2197265625,6703.56005859375,4571.60009765625
4748.52001953125,8805.5400390625,6515.240234375,4529.5,5816.919921875,13916.259765625,4270.5400390625,10360.5595703125,6334.919921875,4488.759765625
2467.139892578125,7376.16015625,4803.06005859375,2722.219970703125,3857.5,11980.8603515625,2488.06005859375,8637.5595703125,4478.22021484375,2885.840087890625
1754.47998046875,6825.33984375,4176.0400390625,2253.56005859375,3256.9599609375,11481.419921875,1946.5799560546875,7896.0400390625,3666.06005859375,1893.4200439453125
1668.260009765625,6727.4599609375,4126.66015625,2168.320068359375,3157.97998046875,11427.0595703125,1880.9599609375,7790.31982421875,3601.8798828125,1781.4599609375
1620.9599609375,6722.0400390625,4094.360107421875,2143.320068359375,3109.739990234375,11425.8603515625,1835.4200439453125,7781.919921875,3555.580078125,1731.8599853515625
1603.300048828125,6687.5,4060.580078125,2114.800048828125,3102.4599609375,11433.8798828125,1804.43994140625,7759.52001953125,3541.820068359375,1695.300048828125
1571.760009765625,6680.7998046875,4044.919921875,2097.580078125,3088.43994140625,11380.240234375,1790.43994140625,7724.10009765625,3492.080078125,1672.8399658203125
1556.9599609375,6681.22021484375,4032.739990234375,2072.679931640625,3064.159912109375,11402.5595703125,1771.800048828125,7733.02001953125,3497.679931640625,1664.6800537109375
1551.4000244140625,6687.10009765625,4007.43994140625,2060.93994140625,3048.02001953125,11412.2998046875,1775.5400390625,7697.27978515625,3488.419921875,1663.5400390625
1545.5999755859375,6667.2998046875,4029.8798828125,2067.760009765625,3049.97998046875,11454.6201171875,1762.0999755859375,7740.419921875,3498.860107421875,1649.06005859375
1516.0799560546875,6679.35986328125,4001.300048828125,2036.0,3013.840087890625,11397.9599609375,1736.219970703125,7737.60009765625,3477.080078125,1615.3599853515625
1481.4599609375,6632.919921875,3970.780029296875,2000.6600341796875,2998.199951171875,11412.5595703125,1712.780029296875,7684.740234375,3434.760009765625,1599.199951171875
1480.699951171875,6680.0,4002.780029296875,1999.239990234375,2997.699951171875,11461.6201171875,1707.0799560546875,7716.43994140625,3452.9599609375,1592.5400390625
1460.3599853515625,6632.2998046875,3980.419921875,1988.0,2968.739990234375,11443.400390625,1684.43994140625,7706.52001953125,3445.179931640625,1568.699951171875
1447.9599609375,6663.97998046875,3961.760009765625,1986.3399658203125,2963.43994140625,11469.759765625,1683.3800048828125,7715.2998046875,3431.02001953125,1565.9000244140625
1436.5799560546875,6654.7998046875,3964.179931640625,1981.1800537109373,2952.97998046875,11480.759765625,1669.5400390625,7716.22021484375,3444.3798828125,1559.5999755859375
1435.43994140625,6664.56005859375,3969.780029296875,1964.0999755859373,2967.8798828125,11524.98046875,1664.8399658203125,7706.0,3424.260009765625,1549.8800048828125
1423.47998046875,6685.4599609375,3972.8798828125,1967.1199951171875,2957.97998046875,11546.240234375,1663.9200439453125,7748.6201171875,3425.739990234375,1544.8800048828125
1417.0999755859375,6657.31982421875,3969.1201171875,1952.1400146484373,2943.919921875,11539.759765625,1654.0999755859375,7734.2998046875,3406.10009765625,1537.239990234375
1411.3800048828125,6640.0400390625,3942.919921875,1945.3800048828125,2924.39990234375,11545.2001953125,1633.739990234375,7732.9599609375,3405.5400390625,1528.6800537109375
1413.02001953125,6668.60009765625,3941.60009765625,1934.199951171875,2941.159912109375,11584.6796875,1636.800048828125,7743.7998046875,3410.139892578125,1523.239990234375
1405.719970703125,6654.10009765625,3940.06005859375,1932.5999755859373,2936.639892578125,11558.7998046875,1626.8800048828125,7761.240234375,3408.199951171875,1509.3599853515625
1384.0400390625,6682.85986328125,3956.02001953125,1933.6400146484373,2915.260009765625,11620.7001953125,1629.3399658203125,7758.60009765625,3386.860107421875,1504.6600341796875
1384.300048828125,6703.6201171875,3933.919921875,1930.6600341796875,2891.02001953125,11613.400390625,1614.0999755859375,7750.240234375,3391.02001953125,1502.300048828125
1371.260009765625,6654.080078125,3946.679931640625,1919.06005859375,2910.43994140625,11589.8603515625,1611.5,7731.77978515625,3370.0400390625,1491.3399658203125
1370.0,6654.3798828125,3920.39990234375,1915.1400146484373,2889.139892578125,11603.240234375,1611.3199462890625,7746.72021484375,3394.8798828125,1494.97998046875
1374.1800537109375,6661.83984375,3927.300048828125,1908.260009765625,2894.93994140625,11629.48046875,1602.6199951171875,7752.1201171875,3386.4599609375,1489.4599609375
1360.8599853515625,6639.68017578125,3926.5400390625,1900.43994140625,2869.52001953125,11617.98046875,1609.699951171875,7736.7998046875,3355.239990234375,1483.699951171875
1362.0799560546875,6641.3798828125,3914.840087890625,1906.43994140625,2874.3798828125,11603.2197265625,1598.3800048828125,7723.10009765625,3380.0400390625,1490.1400146484375
1356.739990234375,6635.1201171875,3920.89990234375,1895.3399658203125,2877.080078125,11597.5400390625,1595.260009765625,7708.81982421875,3358.340087890625,1480.1400146484375
1365.8800048828125,6608.85986328125,3907.8798828125,1895.1199951171875,2867.239990234375,11574.7998046875,1580.800048828125,7685.60009765625,3358.56005859375,1476.6400146484375
1355.6199951171875,6599.7001953125,3899.419921875,1881.43994140625,2849.239990234375,11587.4599609375,1587.8199462890625,7686.4599609375,3349.9599609375,1482.0999755859375
1345.8399658203125,6599.02001953125,3892.02001953125,1893.1600341796875,2835.159912109375,11589.16015625,1578.300048828125,7658.27978515625,3361.39990234375,1462.8199462890625
1345.9200439453125,6584.47998046875,3887.0400390625,1870.02001953125,2820.47998046875,11520.5400390625,1579.219970703125,7653.31982421875,3329.93994140625,1459.9599609375
1334.300048828125,6578.18017578125,3877.340087890625,1861.9599609375,2825.739990234375,11540.51953125,1568.9000244140625,7660.6201171875,3333.300048828125,1461.760009765625
1336.780029296875,6553.5400390625,3861.43994140625,1863.8599853515625,2804.840087890625,11530.6796875,1576.5400390625,7648.4599609375,3326.39990234375,1459.0
1344.6800537109375,6563.52001953125,3860.659912109375,1859.8599853515625,2819.659912109375,11475.599609375,1569.219970703125,7623.60009765625,3311.159912109375,1456.8199462890625
1327.1400146484375,6522.81982421875,3840.860107421875,1861.9000244140625,2797.719970703125,11455.0,1564.760009765625,7624.2998046875,3315.179931640625,1451.6400146484375
1315.3800048828125,6534.8798828125,3845.10009765625,1844.4200439453125,2795.60009765625,11488.6396484375,1554.52001953125,7595.18017578125,3309.0,1441.300048828125
1314.93994140625,6540.4599609375,3845.639892578125,1841.52001953125,2785.219970703125,11470.080078125,1556.4000244140625,7595.72021484375,3314.0400390625,1433.5999755859375
1313.4599609375,6503.419921875,3826.10009765625,1837.5400390625,2786.89990234375,11444.099609375,1545.300048828125,7570.0400390625,3302.659912109375,1426.6800537109375
1319.800048828125,6513.22021484375,3841.9599609375,1833.5799560546875,2787.199951171875,11420.599609375,1555.280029296875,7594.02001953125,3283.159912109375,1443.06005859375
1306.780029296875,6493.85986328125,3825.39990234375,1834.260009765625,2762.179931640625,11427.1396484375,1541.8800048828125,7571.7998046875,3303.580078125,1429.0400390625
1308.3599853515625,6466.10009765625,3822.97998046875,1820.1199951171875,2741.06005859375,11417.01953125,1547.93994140625,7571.919921875,3290.199951171875,1424.8599853515625
1306.8599853515625,6461.97998046875,3805.580078125,1825.9599609375,2730.43994140625,11397.48046875,1526.5999755859375,7526.06005859375,3269.5,1427.219970703125
1302.1199951171875,6503.740234375,3831.0,1820.8800048828125,2749.800048828125,11431.3603515625,1522.1199951171875,7551.68017578125,3275.739990234375,1419.199951171875
1301.97998046875,6487.66015625,3796.919921875,1829.280029296875,2729.739990234375,11423.16015625,1522.9000244140625,7552.10009765625,3277.679931640625,1422.780029296875
1299.8599853515625,6460.080078125,3785.8798828125,1810.0400390625,2709.10009765625,11396.5400390625,1523.8599853515625,7482.64013671875,3268.0400390625,1415.0799560546875
1293.02001953125,6488.31982421875,3813.080078125,1821.6800537109373,2724.52001953125,11439.599609375,1525.260009765625,7554.7998046875,3272.199951171875,1420.1800537109375
1298.239990234375,6464.7998046875,3806.919921875,1813.0799560546875,2719.3798828125,11418.4599609375,1523.8599853515625,7551.56005859375,3278.4599609375,1419.3800048828125
1298.0,6492.0400390625,3823.139892578125,1816.8599853515625,2724.9599609375,11510.080078125,1529.56005859375,7554.419921875,3282.320068359375,1414.9000244140625
1296.1400146484375,6497.6201171875,3796.820068359375,1820.47998046875,2737.4599609375,11465.240234375,1532.8399658203125,7547.2001953125,3278.159912109375,1415.6800537109375
1297.9599609375,6494.0400390625,3824.679931640625,1811.4000244140625,2715.419921875,11519.900390625,1527.5,7559.35986328125,3271.659912109375,1420.3800048828125
